DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEAD_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SAFE_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,VZ,YEAR,MONTH,DAY_OF_WEEK,NBR_VZ_INITIATIVES,EPSILON,SAMPLES
2016-11-04,10:11,BRONX,10465.0,40.832359,-73.82767690000001,"(40.832359, -73.8276769)",EAST TREMONT AVENUE             ,OTIS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,,3555968,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2016,11,4,2,0.2,20
2013-11-21,11:30,,,40.7253923,-73.8966068,"(40.7253923, -73.8966068)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3003956,LARGE COM VEH(6 OR MORE TIRES),SMALL COM VEH(4 TIRES) ,VAN,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,11,3,1,0.2,20
2014-02-19,9:00,,,40.6049293,-74.0237118,"(40.6049293, -74.0237118)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,2946675,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2,2,0,0.2,20
2013-10-22,16:58,STATEN ISLAND,10306.0,40.5765028,-74.1036882,"(40.5765028, -74.1036882)",HYLAN BOULEVARD                 ,LINCOLN AVENUE                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,299819,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2013,10,1,4,0.2,20
2012-08-10,13:00,MANHATTAN,10011.0,40.7440247,-74.0084591,"(40.7440247, -74.0084591)",11 AVENUE                       ,WEST 16 STREET                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,16888,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,8,4,1,0.2,20
2013-11-12,18:45,,,40.7642676,-73.7229343,"(40.7642676, -73.7229343)",,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3080363,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,1,0,0.2,20
2017-12-28,21:40,QUEENS,11691.0,40.6072,-73.75444,"(40.6072, -73.75444)",BEACH CHANNEL DRIVE             ,BIRDSALL AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3817638,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,12,3,0,0.2,20
2017-11-05,0:11,BROOKLYN,11220.0,40.637436,-74.02193,"(40.637436, -74.02193)",4 AVENUE                        ,66 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3783415,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2017,11,6,3,0.2,20
2014-02-15,21:40,QUEENS,11375.0,40.7289542,-73.84755390000002,"(40.7289542, -73.8475539)",67 AVENUE                       ,108 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,267956,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2014,2,5,3,0.2,20
2015-07-03,23:40,QUEENS,11373.0,40.7453258,-73.8715951,"(40.7453258, -73.8715951)",42 AVENUE                       ,94 STREET                       ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3252593,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,2015,7,4,4,0.2,20
2012-07-03,12:26,BRONX,10451.0,40.827245,-73.9240474,"(40.827245, -73.9240474)",WALTON AVENUE                   ,EAST 161 STREET                 ,,2,0,0,0,0,0,2,0,Backing Unsafely,Unspecified,Unspecified,,,85184,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2012,7,1,5,0.2,20
2017-07-26,19:30,QUEENS,11377.0,40.743454,-73.91484,"(40.743454, -73.91484)",ROOSEVELT AVENUE                ,50 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3719262,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,2017,7,2,8,0.2,20
2015-07-07,8:00,,,40.7849981,-73.82422220000002,"(40.7849981, -73.8242222)",,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,Driver Inattention/Distraction,,,3256838,VAN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7,1,0,0.2,20
2017-12-17,11:00,BROOKLYN,11209.0,40.63192,-74.026566,"(40.63192, -74.026566)",,,328       74 STREET                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,3810958,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2017,12,6,2,0.2,20
2018-02-01,12:04,QUEENS,11414.0,40.664192,-73.841125,"(40.664192, -73.841125)",CROSS BAY BOULEVARD             ,156 AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Following Too Closely,Unspecified,Unspecified,Unspecified,3839336,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2018,2,3,3,0.2,20
2015-09-29,14:35,BROOKLYN,11234.0,40.6432885,-73.8761768,"(40.6432885, -73.8761768)",PENNSYLVANIA AVENUE             ,BELT PARKWAY                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3305576,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2015,9,1,3,0.2,20
2013-01-07,11:00,,,40.6111819,-74.15259920000003,"(40.6111819, -74.1525992)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3122088,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,UNKNOWN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,0,0,0.2,20
2013-04-17,17:40,,,40.7101455,-73.7278488,"(40.7101455, -73.7278488)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,3017494,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4,2,0,0.2,20
2012-11-06,16:20,BROOKLYN,11207.0,40.65239320000001,-73.8871301,"(40.6523932, -73.8871301)",FLATLANDS AVENUE                ,SHEFFIELD AVENUE                ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,164900,BUS,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,11,1,1,0.2,20
2013-12-13,9:58,BROOKLYN,11204.0,40.607244,-73.9872545,"(40.607244, -73.9872545)",AVENUE P                        ,STILLWELL AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,125040,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2013,12,4,4,0.2,20
2014-02-08,11:12,BROOKLYN,11210.0,40.6113133,-73.95166929999998,"(40.6113133, -73.9516693)",KINGS HIGHWAY                   ,EAST 22 STREET                  ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,121257,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,,,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2014,2,5,4,0.2,20
2014-04-13,8:00,QUEENS,11421.0,40.68620670000001,-73.85568520000002,"(40.6862067, -73.8556852)",ATLANTIC AVENUE                 ,86 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,319831,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2014,4,6,3,0.2,20
2014-02-07,15:47,STATEN ISLAND,10305.0,40.6001833,-74.064639,"(40.6001833, -74.064639)",LILY POND AVENUE                ,MAJOR AVENUE                    ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,300938,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,OTHER,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2,4,0,0.2,20
2014-02-07,8:00,,,40.6344315,-74.0160543,"(40.6344315, -74.0160543)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,2958006,LARGE COM VEH(6 OR MORE TIRES),VAN,LARGE COM VEH(6 OR MORE TIRES),,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,2,4,1,0.2,20
2016-06-21,8:50,BROOKLYN,11230.0,40.6265872,-73.9565432,"(40.6265872, -73.9565432)",                                ,                                ,1463 OCEAN AVENUE                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3466751,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,6,1,1,0.2,20
2014-01-21,6:00,BRONX,10458.0,40.856112,-73.8825188,"(40.856112, -73.8825188)",CROTONA AVENUE                  ,EAST 189 STREET                 ,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,Unspecified,Unspecified,,102467,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,1,1,0.2,20
2016-03-07,8:45,QUEENS,11435.0,40.695637700000006,-73.8037099,"(40.6956377, -73.8037099)",105 AVENUE                      ,SUTPHIN BOULEVARD               ,,2,0,1,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,Unspecified,3401917,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PICK-UP TRUCK,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2016,3,0,2,0.2,20
2016-02-16,6:24,BRONX,10451.0,40.8218083,-73.91321440000002,"(40.8218083, -73.9132144)",ELTON AVENUE                    ,EAST 158 STREET                 ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3389386,OTHER,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016,2,1,1,0.2,20
2014-02-03,7:45,QUEENS,11412.0,40.7011663,-73.7502196,"(40.7011663, -73.7502196)",MURDOCK AVENUE                  ,205 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,272227,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2,0,0,0.2,20
2013-10-03,8:15,BROOKLYN,11236.0,40.6370079,-73.91494279999998,"(40.6370079, -73.9149428)",EAST 80 STREET                  ,GLENWOOD ROAD                   ,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,146726,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10,3,0,0.2,20
