DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEAD_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SAFE_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,VZ,YEAR,MONTH,DAY_OF_WEEK,EPSILON,SAMPLES,NBR_VZ_INITIATIVES
2013-11-26,19:40,BRONX,10451.0,40.8150503,-73.92426,"(40.8150503, -73.92426)",EAST 143 STREET                 ,MORRIS AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,75618,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2013,11,1,0.1,20,2
2018-02-07,18:15,BROOKLYN,11230.0,40.626568,-73.970924,"(40.626568, -73.970924)",AVENUE I                        ,OCEAN PARKWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3844734,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2018,2,2,0.1,20,4
2013-11-26,20:20,BRONX,10456.0,40.8345141,-73.9177042,"(40.8345141, -73.9177042)",GRAND CONCOURSE                 ,EAST 167 STREET                 ,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,87999,PASSENGER VEHICLE,,,,,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,2013,11,1,0.1,20,7
2013-11-25,13:30,BROOKLYN,11206.0,40.6956168,-73.9405551,"(40.6956168, -73.9405551)",MARCUS GARVEY BOULEVARD         ,VERNON AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,184167,PASSENGER VEHICLE,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2013,11,0,0.1,20,3
2013-08-14,21:30,BRONX,10467.0,40.8787451,-73.8725452,"(40.8787451, -73.8725452)",EAST GUN HILL ROAD              ,DECATUR AVENUE                  ,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,112112,SPORT UTILITY / STATION WAGON,,,,,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,2013,8,2,0.1,20,6
2017-05-31,22:40,MANHATTAN,10023.0,40.77756,-73.97867600000002,"(40.77756, -73.978676)",,,261       COLUMBUS AVENUE               ,1,0,0,0,1,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,3681726,BICYCLE,TAXI,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2017,5,2,0.1,20,2
2017-11-24,16:15,QUEENS,11237.0,40.699936,-73.91181,"(40.699936, -73.91181)",GATES AVENUE                    ,WYCKOFF AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3797922,PASSENGER VEHICLE,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2017,11,4,0.1,20,3
2018-03-21,6:15,BRONX,10461.0,40.84636,-73.84463000000002,"(40.84636, -73.84463)",EASTCHESTER ROAD                ,WATERS PLACE,,1,0,1,0,0,0,0,0,Turning Improperly,,,,,3866855,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,3,2,0.1,20,1
2013-11-18,21:00,BRONX,10456.0,40.8305383,-73.9194689,"(40.8305383, -73.9194689)",EAST 165 STREET                 ,CARROLL PLACE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,87960,PASSENGER VEHICLE,,,,,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2013,11,0,0.1,20,5
2013-11-18,9:15,MANHATTAN,10023.0,40.7791238,-73.98497569999998,"(40.7791238, -73.9849757)",WEST END AVENUE                 ,WEST 71 STREET                  ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,54844,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,11,0,0.1,20,2
2013-07-05,11:40,BROOKLYN,11210.0,40.6363264,-73.95839959999998,"(40.6363264, -73.9583996)",OCEAN AVENUE                    ,FOSTER AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,150372,SPORT UTILITY / STATION WAGON,,,,,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,2013,7,4,0.1,20,5
2013-11-16,15:45,BROOKLYN,11205.0,40.6940116,-73.9610935,"(40.6940116, -73.9610935)",CLASSON AVENUE                  ,MYRTLE AVENUE                   ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,193455,SPORT UTILITY / STATION WAGON,,,,,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,2013,11,5,0.1,20,6
2018-03-15,9:00,BROOKLYN,11212.0,40.6557,-73.91546,"(40.6557, -73.91546)",CHURCH AVENUE                   ,EAST 96 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3865069,PASSENGER VEHICLE,,,,,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,2018,3,3,0.1,20,5
2018-03-26,17:36,BROOKLYN,11207.0,40.660892,-73.88521999999998,"(40.660892, -73.88522)",,,2100      LINDEN BOULEVARD              ,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3870356,BICYCLE,TAXI,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2018,3,0,0.1,20,2
2013-11-15,11:30,QUEENS,11103.0,40.7563466,-73.91341159999998,"(40.7563466, -73.9134116)",47 STREET                       ,BROADWAY                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,278090,PASSENGER VEHICLE,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,11,4,0.1,20,2
2018-01-30,10:15,MANHATTAN,10024.0,40.78348,-73.9791,"(40.78348, -73.9791)",,,221       WEST 79 STREET                ,1,0,1,0,0,0,0,0,Other Vehicular,,,,,3838321,PICK-UP TRUCK,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2018,1,1,0.1,20,2
2013-11-13,12:35,BROOKLYN,11237.0,40.6991907,-73.9146796,"(40.6991907, -73.9146796)",MYRTLE AVENUE                   ,IRVING AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,187069,UNKNOWN,,,,,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2013,11,2,0.1,20,4
2018-03-11,0:46,,,40.6848,-73.9138,"(40.6848, -73.9138)",COVERT STREET                   ,,,1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3860383,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2018,3,6,0.1,20,4
2013-11-13,8:20,QUEENS,11432.0,40.7124946,-73.7844631,"(40.7124946, -73.7844631)",179 STREET                      ,HILLSIDE AVENUE                 ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,237475,PASSENGER VEHICLE,,,,,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2013,11,2,0.1,20,5
2013-11-06,8:30,QUEENS,11355.0,40.7460428,-73.8260812,"(40.7460428, -73.8260812)",MAIN STREET                     ,57 ROAD                         ,,1,0,1,0,0,0,0,0,Unspecified,,,,,252931,MOTORCYCLE,,,,,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2013,11,2,0.1,20,4
2015-04-03,13:20,,,40.7207575,-73.7600887,"(40.7207575, -73.7600887)",,,PARKING LOT OF 205-19 HILLSIDE AVENUE   ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3197627,PASSENGER VEHICLE,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2015,4,4,0.1,20,3
2017-04-28,14:30,BROOKLYN,11211.0,40.714058,-73.95183,"(40.714058, -73.95183)",,,518       METROPOLITAN AVENUE           ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3659446,BICYCLE,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2017,4,4,0.1,20,1
2013-11-02,0:05,BRONX,10466.0,40.8934115,-73.85736209999997,"(40.8934115, -73.8573621)",WHITE PLAINS ROAD               ,EAST 233 STREET                 ,,0,1,0,1,0,0,0,0,Unspecified,,,,,98813,SPORT UTILITY / STATION WAGON,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2013,11,5,0.1,20,3
2012-12-31,19:20,QUEENS,11385.0,40.7001228,-73.9062104,"(40.7001228, -73.9062104)",CYPRESS AVENUE                  ,MYRTLE AVENUE                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,215008,SPORT UTILITY / STATION WAGON,BICYCLE,,,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2012,12,0,0.1,20,4
2013-11-01,8:42,BROOKLYN,11221.0,40.693693,-73.93120259999998,"(40.693693, -73.9312026)",DE KALB AVENUE                  ,MALCOLM X BOULEVARD             ,,1,0,1,0,0,0,0,0,Unspecified,,,,,184090,SPORT UTILITY / STATION WAGON,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2013,11,4,0.1,20,4
2013-08-29,15:51,BROOKLYN,11219.0,40.6407694,-73.99407629999997,"(40.6407694, -73.9940763)",44 STREET                       ,FT HAMILTON PARKWAY             ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,133309,PASSENGER VEHICLE,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2013,8,3,0.1,20,4
2013-10-28,15:45,BROOKLYN,11216.0,40.67089770000001,-73.953187,"(40.6708977, -73.953187)",LINCOLN PLACE                   ,ROGERS AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,175081,SPORT UTILITY / STATION WAGON,,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2013,10,0,0.1,20,4
2016-10-08,16:10,BROOKLYN,11217.0,40.6775456,-73.98294,"(40.6775456, -73.98294)",,,209       4 AVENUE                      ,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Other Vehicular,,,,3536883,BICYCLE,PASSENGER VEHICLE,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2016,10,5,0.1,20,3
2018-03-10,0:00,BRONX,10451.0,40.825573,-73.918465,"(40.825573, -73.918465)",EAST 161 STREET                 ,MORRIS AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3861963,PASSENGER VEHICLE,,,,,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,2018,3,5,0.1,20,6
2018-01-23,7:15,,,40.6374,-74.01116,"(40.6374, -74.01116)",7 AVENUE                        ,,,2,0,1,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3833749,MOTORCYCLE,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2018,1,1,0.1,20,2
2013-10-22,22:17,MANHATTAN,10003.0,40.7305919,-73.9924085,"(40.7305919, -73.9924085)",BROADWAY                        ,EAST 8 STREET                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,11573,PASSENGER VEHICLE,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2013,10,1,0.1,20,3
2018-03-16,17:25,BROOKLYN,11203.0,40.64213,-73.92936,"(40.64213, -73.92936)",AVENUE D                        ,UTICA AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3865077,PASSENGER VEHICLE,,,,,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,2018,3,4,0.1,20,6
2017-11-11,13:25,,,40.68630200000001,-73.793915,"(40.686302, -73.793915)",SUTPHIN BOULEVARD               ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3788181,PASSENGER VEHICLE,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2017,11,5,0.1,20,3
2018-01-24,6:35,MANHATTAN,10128.0,40.780693,-73.9466,"(40.780693, -73.9466)",EAST 92 STREET                  ,1 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3834512,SPORT UTILITY / STATION WAGON,,,,,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,2018,1,2,0.1,20,6
2017-08-04,22:55,BROOKLYN,11233.0,40.670593,-73.92241999999997,"(40.670593, -73.92242)",,,547       RALPH AVENUE                  ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3726018,BICYCLE,TAXI,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2017,8,4,0.1,20,3
2018-01-22,12:30,MANHATTAN,10025.0,40.799786,-73.968216,"(40.799786, -73.968216)",WEST 104 STREET                 ,BROADWAY,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3834657,BICYCLE,,,,,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2018,1,0,0.1,20,4
2013-10-08,16:15,BRONX,10456.0,40.8290039,-73.9155646,"(40.8290039, -73.9155646)",EAST 165 STREET                 ,COLLEGE AVENUE                  ,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,87752,SPORT UTILITY / STATION WAGON,,,,,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2013,10,1,0.1,20,5
2015-02-13,13:05,BROOKLYN,11209.0,40.6209768,-74.025363,"(40.6209768, -74.025363)",GELSTON AVENUE                  ,86 STREET                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3168840,PASSENGER VEHICLE,,,,,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2015,2,4,0.1,20,4
2017-08-30,20:30,,,40.694576,-73.95615,"(40.694576, -73.95615)",MYRTLE AVENUE                   ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3740865,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,2017,8,2,0.1,20,5
2015-09-04,20:59,BROOKLYN,11226.0,40.6391163,-73.9542723,"(40.6391163, -73.9542723)",FLATBUSH AVENUE                 ,STEPHENS COURT                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3290675,PICK-UP TRUCK,,,,,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2015,9,4,0.1,20,5
2017-07-15,15:48,BRONX,10451.0,40.82397,-73.91396999999998,"(40.82397, -73.91397)",,,871       MELROSE AVENUE                ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3711674,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2017,7,5,0.1,20,3
2017-09-17,11:00,,,40.67066,-73.957985,"(40.67066, -73.957985)",EASTERN PARKWAY                 ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3753016,SPORT UTILITY / STATION WAGON,,,,,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,2017,9,6,0.1,20,5
2017-11-03,11:05,MANHATTAN,10013.0,40.715446,-74.0019,"(40.715446, -74.0019)",,,80        CENTRE STREET                 ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,3787144,SPORT UTILITY / STATION WAGON,BICYCLE,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2017,11,4,0.1,20,2
2018-01-20,16:50,MANHATTAN,10026.0,40.802647,-73.95296,"(40.802647, -73.95296)",,,1902      7 AVENUE                      ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3833044,TAXI,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2018,1,5,0.1,20,2
2017-10-19,8:10,BRONX,10469.0,40.87673,-73.847305,"(40.87673, -73.847305)",BOSTON ROAD                     ,CORSA AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3773367,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2017,10,3,0.1,20,2
2013-09-24,15:30,BROOKLYN,11221.0,40.6991993,-73.92308249999998,"(40.6991993, -73.9230825)",WILSON AVENUE                   ,STOCKHOLM STREET                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,186794,OTHER,BICYCLE,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,9,1,0.1,20,1
2018-02-22,6:18,MANHATTAN,10037.0,40.812744,-73.93764499999997,"(40.812744, -73.937645)",EAST 135 STREET                 ,5 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3854722,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2018,2,3,0.1,20,2
2012-08-10,21:30,QUEENS,11354.0,40.7596798,-73.83234820000001,"(40.7596798, -73.8323482)",39 AVENUE                       ,PRINCE STREET                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,246208,BUS,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,8,4,0.1,20,2
2018-01-09,19:00,,,40.85449600000001,-73.88543,"(40.854496, -73.88543)",EAST 187 STREET                 ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3826021,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,1,1,0.1,20,1
2018-03-15,0:01,MANHATTAN,10023.0,40.774807,-73.98442,"(40.774807, -73.98442)",WEST 66 STREET                  ,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Alcohol Involvement,Passing or Lane Usage Improper,,,,3863266,PASSENGER VEHICLE,BICYCLE,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2018,3,3,0.1,20,3
2013-09-21,4:45,QUEENS,11372.0,40.753327,-73.87179259999998,"(40.753327, -73.8717926)",JUNCTION BOULEVARD              ,35 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,283202,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,2013,9,5,0.1,20,6
2013-09-18,15:10,BROOKLYN,11223.0,40.6042964,-73.9731957,"(40.6042964, -73.9731957)",KINGS HIGHWAY                   ,DAHILL ROAD                     ,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,124468,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9,2,0.1,20,0
2018-02-08,10:45,QUEENS,11419.0,40.688293,-73.83185999999998,"(40.688293, -73.83186)",101 AVENUE                      ,112 STREET,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3843508,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,2,3,0.1,20,1
2017-12-09,19:00,BROOKLYN,11226.0,40.65067,-73.95248000000002,"(40.65067, -73.95248)",CHURCH AVENUE                   ,ROGERS AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3807296,PASSENGER VEHICLE,,,,,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,2017,12,5,0.1,20,6
2018-01-07,0:00,BROOKLYN,11207.0,40.65993,-73.891655,"(40.65993, -73.891655)",HEGEMAN AVENUE                  ,PENNSYLVANIA AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3823900,PICK-UP TRUCK,,,,,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,2018,1,6,0.1,20,5
2013-09-15,17:45,BRONX,10458.0,40.8562453,-73.8955793,"(40.8562453, -73.8955793)",EAST 183 STREET                 ,WEBSTER AVENUE                  ,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,94017,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013,9,6,0.1,20,2
2013-09-14,9:54,BROOKLYN,11204.0,40.619132,-73.9901807,"(40.619132, -73.9901807)",65 STREET                       ,18 AVENUE                       ,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,124444,PASSENGER VEHICLE,,,,,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2013,9,5,0.1,20,4
2017-09-19,12:30,,,40.698406,-73.80646999999998,"(40.698406, -73.80647)",SUTPHIN BOULEVARD               ,,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,3753452,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2017,9,1,0.1,20,2
2017-07-20,18:30,BROOKLYN,11233.0,40.669086,-73.91901999999997,"(40.669086, -73.91902)",,,1723      LINCOLN PLACE                 ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3714999,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2017,7,3,0.1,20,2
2013-09-07,19:30,BROOKLYN,11221.0,40.687076,-73.9235436,"(40.687076, -73.9235436)",PUTNAM AVENUE                   ,RALPH AVENUE                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,183919,VAN,BICYCLE,,,,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2013,9,5,0.1,20,4
2013-09-04,18:45,QUEENS,11368.0,40.752541,-73.8526035,"(40.752541, -73.8526035)",ROOSEVELT AVENUE                ,114 STREET                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,283056,TAXI,,,,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2013,9,2,0.1,20,6
2013-08-26,1:45,MANHATTAN,10031.0,40.821446,-73.9503786,"(40.821446, -73.9503786)",AMSTERDAM AVENUE                ,WEST 139 STREET                 ,,2,0,2,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,65895,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,0,0.1,20,1
2013-08-25,13:15,QUEENS,11105.0,40.7758291,-73.9102595,"(40.7758291, -73.9102595)",DITMARS BOULEVARD               ,32 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,277198,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,8,6,0.1,20,1
2013-08-25,19:00,QUEENS,11377.0,40.7459414,-73.900054,"(40.7459414, -73.900054)",64 STREET                       ,ROOSEVELT AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,243262,PASSENGER VEHICLE,,,,,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,2013,8,6,0.1,20,6
2016-11-03,17:11,BROOKLYN,11216.0,40.6809681,-73.94635129999998,"(40.6809681, -73.9463513)",,,944       MARCY AVENUE                  ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3553872,BICYCLE,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2016,11,3,0.1,20,3
2013-08-23,10:09,BRONX,10457.0,40.843177,-73.90422690000003,"(40.843177, -73.9042269)",EAST 173 STREET                 ,CARTER AVENUE                   ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,87529,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,8,4,0.1,20,1
2013-08-20,18:20,BROOKLYN,11223.0,40.5978331,-73.965485,"(40.5978331, -73.965485)",OCEAN PARKWAY                   ,AVENUE U                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,119745,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2013,8,1,0.1,20,5
2013-08-16,17:00,BRONX,10455.0,40.8136099,-73.91333709999998,"(40.8136099, -73.9133371)",EAST 148 STREET                 ,SAINT ANNS AVENUE               ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,74993,BICYCLE,UNKNOWN,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2013,8,4,0.1,20,2
2013-08-09,8:00,BRONX,10452.0,40.8316328,-73.9225175,"(40.8316328, -73.9225175)",GERARD AVENUE                   ,EAST 165 STREET                 ,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,87423,LIVERY VEHICLE,,,,,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2013,8,4,0.1,20,5
2018-04-28,8:36,MANHATTAN,10021.0,40.77246,-73.96705,"(40.77246, -73.96705)",5 AVENUE                        ,EAST 72 STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3890324,TAXI,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,4,5,0.1,20,1
2017-07-20,14:00,BROOKLYN,11205.0,40.690594,-73.95161999999998,"(40.690594, -73.95162)",KOSCIUSZKO STREET               ,NOSTRAND AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3715552,BICYCLE,SPORT UTILITY / STATION WAGON,,,,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,2017,7,3,0.1,20,6
2013-07-30,18:30,BRONX,10452.0,40.835397,-73.920305,"(40.835397, -73.920305)",GERARD AVENUE                   ,EAST 167 STREET                 ,,1,0,1,0,0,0,0,0,Physical Disability,,,,,87458,PASSENGER VEHICLE,,,,,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,2013,7,1,0.1,20,6
2017-11-09,16:27,,,40.658028,-73.94744,"(40.658028, -73.94744)",HAWTHORNE STREET                ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3786738,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,11,3,0.1,20,0
2018-02-19,15:10,QUEENS,11368.0,40.751686,-73.85551,"(40.751686, -73.85551)",,,111-13    ROOSEVELT AVENUE              ,1,0,1,0,0,0,0,0,Unspecified,,,,,3849064,MOTORCYCLE,,,,,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2018,2,0,0.1,20,6
2012-09-28,23:20,BROOKLYN,11211.0,40.7149976,-73.95947240000002,"(40.7149976, -73.9594724)",METROPOLITAN AVENUE             ,NORTH 3 STREET                  ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,198601,UNKNOWN,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9,4,0.1,20,0
2013-07-23,15:00,BRONX,10467.0,40.88288170000001,-73.86319259999998,"(40.8828817, -73.8631926)",EAST 218 STREET                 ,WHITE PLAINS ROAD               ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,98043,PASSENGER VEHICLE,BICYCLE,,,,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2013,7,1,0.1,20,4
