Unnamed: 0,DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,DATENew,year,month,DAY_OF_WEEK,hour,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEADING_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SIP_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,NBR_VZ_INITIATIVES,TOTAL_INJURED,TOTAL_KILLED,EPSILON,SAMPLES
175127,05/24/2017,2018-03-24 00:01:00,MANHATTAN,10032.0,40.831177000000004,-73.94208499999999,"(40.831177, -73.942085)",,,460       WEST 155 STREET               ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3680005,TAXI,,,,,2017-05-24,2017,5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0.2,60
191569,05/01/2017,2018-03-24 17:30:00,BROOKLYN,11208.0,40.68298,-73.871994,"(40.68298, -73.871994)",,,254       CRESCENT STREET               ,1,0,1,0,0,0,0,0,Unspecified,,,,,3661299,SPORT UTILITY / STATION WAGON,,,,,2017-05-01,2017,5,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.2,60
196720,04/23/2017,2018-03-24 18:45:00,BROOKLYN,11220.0,40.64387,-74.012794,"(40.64387, -74.012794)",,,475       53 STREET                     ,1,0,1,0,0,0,0,0,Unspecified,,,,,3655986,SPORT UTILITY / STATION WAGON,,,,,2017-04-23,2017,4,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.2,60
565403,08/31/2015,2018-03-24 19:00:00,QUEENS,11368.0,40.7530029,-73.87163079999999,"(40.7530029, -73.8716308)",,,35-48 JUNCTION BLVD                     ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3288518,UNKNOWN,BICYCLE,,,,2015-08-31,2015,8,0,19,0,0,0,1,0,0,0,1,1,0,0,1,0,1,5,2,0,0.2,60
212186,03/28/2017,2018-03-24 06:45:00,BROOKLYN,11206.0,40.695842999999996,-73.94509000000001,"(40.695843, -73.94509)",,,920       MYRTLE AVENUE                 ,1,0,1,0,0,0,0,0,Unspecified,,,,,3641289,PASSENGER VEHICLE,,,,,2017-03-28,2017,3,1,6,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4,2,0,0.2,60
214296,03/24/2017,2018-03-24 19:08:00,BRONX,10467.0,40.882,-73.88206,"(40.882, -73.88206)",,,3468      JEROME AVENUE                 ,1,0,1,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3638741,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,2017-03-24,2017,3,4,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.2,60
855198,04/19/2014,2018-03-24 04:16:00,MANHATTAN,10014.0,40.739078899999996,-74.00308170000001,"(40.7390789, -74.0030817)",8 AVENUE                        ,WEST 13 STREET                  ,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,322289,PASSENGER VEHICLE,,,,,2014-04-19,2014,4,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0.2,60
232245,02/23/2017,2018-03-24 09:58:00,,,40.848114,-73.901474,"(40.848114, -73.901474)",VALENTINE AVENUE                ,EAST TREMONT AVENUE,,1,0,0,0,2,0,0,0,Turning Improperly,Turning Improperly,Unspecified,Unspecified,,3620261,BICYCLE,BICYCLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,2017-02-23,2017,2,3,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0.2,60
83812,10/13/2017,2018-03-24 12:40:00,,,40.771244,-73.95612,"(40.771244, -73.95612)",EAST 76 STREET                  ,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3768649,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,BICYCLE,PASSENGER VEHICLE,,2017-10-13,2017,10,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0.2,60
178218,05/20/2017,2018-03-24 23:00:00,BROOKLYN,11223.0,40.605824,-73.96653,"(40.605824, -73.96653)",,,627       KINGS HIGHWAY                 ,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3675284,BICYCLE,PASSENGER VEHICLE,,,,2017-05-20,2017,5,5,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0.2,60
287738,11/20/2016,2018-03-24 01:11:00,QUEENS,11419.0,40.6868002,-73.82638,"(40.6868002, -73.82638)",,,103-40    117 STREET                    ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3563742,SPORT UTILITY / STATION WAGON,,,,,2016-11-20,2016,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.2,60
52363,11/30/2017,2018-03-24 10:45:00,BROOKLYN,11233.0,40.670044,-73.92129,"(40.670044, -73.92129)",,,1700      SAINT JOHNS PLACE             ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3800873,BICYCLE,SPORT UTILITY / STATION WAGON,,,,2017-11-30,2017,11,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0.2,60
296308,11/07/2016,2018-03-24 02:11:00,BROOKLYN,11208.0,40.6807769,-73.87891579999999,"(40.6807769, -73.8789158)",,,220       NORWOOD AVENUE                ,1,0,1,0,0,0,0,0,Unspecified,,,,,3555565,TAXI,,,,,2016-11-07,2016,11,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.2,60
427687,04/16/2016,2018-03-24 02:29:00,BROOKLYN,11215.0,40.6771063,-73.98229479999999,"(40.6771063, -73.9822948)",                                ,                                ,638 UNION STREET                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3419901,PASSENGER VEHICLE,,,,,2016-04-16,2016,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,60
437882,03/31/2016,2018-03-24 08:15:00,BROOKLYN,11220.0,40.6420169,-74.0187877,"(40.6420169, -74.0187877)",                                ,                                ,347 59 STREET                           ,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3418018,PASSENGER VEHICLE,,,,,2016-03-31,2016,3,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.2,60
270504,12/17/2016,2018-03-24 04:15:00,BRONX,10468.0,40.8623094,-73.9098681,"(40.8623094, -73.9098681)",WEST FORDHAM ROAD               ,LANDING ROAD,,1,0,1,0,0,0,0,0,Unspecified,,,,,3581455,SPORT UTILITY / STATION WAGON,,,,,2016-12-17,2016,12,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0.2,60
706441,01/03/2015,2018-03-24 01:16:00,BROOKLYN,11237.0,40.698620899999995,-73.9201295,"(40.6986209, -73.9201295)",HARMAN STREET                   ,MYRTLE AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3311336,SPORT UTILITY / STATION WAGON,,,,,2015-01-03,2015,1,5,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,4,2,0,0.2,60
759267,10/01/2014,2018-03-24 12:10:00,QUEENS,11102.0,40.7668749,-73.9202932,"(40.7668749, -73.9202932)",NEWTOWN AVENUE                  ,32 STREET                       ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,1032674,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,,2014-10-01,2014,10,2,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0.2,60
960231,10/11/2013,2018-03-24 18:30:00,BROOKLYN,11216.0,40.671354799999996,-73.956788,"(40.6713548, -73.956788)",LINCOLN PLACE                   ,ST FRANCIS PLACE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,174982,PASSENGER VEHICLE,BICYCLE,,,,2013-10-11,2013,10,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.2,60
962379,10/07/2013,2018-03-24 15:30:00,BROOKLYN,11233.0,40.6781714,-73.92269940000001,"(40.6781714, -73.9226994)",HERKIMER STREET                 ,COLUMBUS PLACE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,184009,SPORT UTILITY / STATION WAGON,,,,,2013-10-07,2013,10,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0.2,60
1020884,06/24/2013,2018-03-24 12:00:00,QUEENS,11374.0,40.730180700000005,-73.8624706,"(40.7301807, -73.8624706)",QUEENS BOULEVARD                ,JUNCTION BOULEVARD              ,,1,0,1,0,0,0,0,0,Unspecified,,,,,266316,PASSENGER VEHICLE,,,,,2013-06-24,2013,6,0,12,1,0,0,0,0,0,0,0,1,0,1,1,0,1,5,2,0,0.2,60
1100816,02/02/2013,2018-03-24 21:25:00,BRONX,10463.0,40.878132799999996,-73.9067006,"(40.8781328, -73.9067006)",GODWIN TERRACE                  ,KIMBERLY PLACE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,107776,VAN,,,,,2013-02-02,2013,2,5,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0.2,60
1131164,12/06/2012,2018-03-24 14:50:00,BROOKLYN,11233.0,40.6774704,-73.90988,"(40.6774704, -73.90988)",HERKIMER STREET                 ,PLEASANT PLACE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,160937,PASSENGER VEHICLE,,,,,2012-12-06,2012,12,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0.2,60
563673,09/03/2015,2018-03-24 08:00:00,BROOKLYN,11216.0,40.6718727,-73.9546355,"(40.6718727, -73.9546355)",BEDFORD AVENUE                  ,SAINT JOHNS PLACE               ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3289618,SPORT UTILITY / STATION WAGON,,,,,2015-09-03,2015,9,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0.3,60
50,02/27/2018,2018-03-24 11:08:00,QUEENS,11432.0,40.7052,-73.79926,"(40.7052, -73.79926)",,,90-25     161 STREET                    ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3854232,SPORT UTILITY / STATION WAGON,,,,,2018-02-27,2018,2,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0.3,60
166672,06/07/2017,2018-03-24 13:30:00,BRONX,10457.0,40.83856,-73.90505999999999,"(40.83856, -73.90506)",,,1506      BROOK AVENUE                  ,2,0,1,0,0,0,1,0,Backing Unsafely,Unspecified,,,,3685938,SPORT UTILITY / STATION WAGON,TAXI,,,,2017-06-07,2017,6,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0.3,60
413058,05/10/2016,2018-03-24 19:40:00,MANHATTAN,10022.0,40.7616682,-73.9749156,"(40.7616682, -73.9749156)",WEST 55 STREET                  ,5 AVENUE                        ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3441145,PASSENGER VEHICLE,BICYCLE,,,,2016-05-10,2016,5,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0.3,60
447414,03/14/2016,2018-03-24 13:00:00,QUEENS,11104.0,40.74359260000001,-73.9224105,"(40.7435926, -73.9224105)",QUEENS BOULEVARD                ,42 STREET                       ,                                        ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3425418,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,2016-03-14,2016,3,0,13,0,1,0,0,0,1,0,1,1,0,0,1,0,1,6,2,0,0.3,60
973309,09/18/2013,2018-03-24 16:40:00,QUEENS,11417.0,40.6808106,-73.8451979,"(40.6808106, -73.8451979)",94 STREET                       ,ROCKAWAY BOULEVARD              ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,231611,BUS,BICYCLE,,,,2013-09-18,2013,9,2,16,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0.3,60
944607,11/07/2013,2018-03-24 15:10:00,QUEENS,11373.0,40.7468662,-73.8771572,"(40.7468662, -73.8771572)",ELBERTSON STREET                ,ELMHURST AVENUE                 ,,1,0,1,0,0,0,0,0,Physical Disability,,,,,258447,UNKNOWN,,,,,2013-11-07,2013,11,3,15,0,1,0,1,0,0,0,1,1,0,0,0,0,1,5,2,0,0.3,60
66009,11/09/2017,2018-03-24 13:45:00,,,40.879578,-73.87899999999999,"(40.879578, -73.879)",BAINBRIDGE AVENUE               ,,,2,0,2,0,0,0,0,0,Backing Unsafely,,,,,3787350,,,,,,2017-11-09,2017,11,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0.3,60
609093,06/21/2015,2018-03-24 15:25:00,QUEENS,11355.0,40.75933,-73.8259671,"(40.75933, -73.8259671)",UNION STREET                    ,41 AVENUE                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3243179,PASSENGER VEHICLE,,,,,2015-06-21,2015,6,6,15,0,1,1,0,0,1,0,0,1,0,1,1,0,1,7,2,0,0.3,60
831554,05/30/2014,2018-03-24 19:19:00,BRONX,10466.0,40.890630200000004,-73.8589088,"(40.8906302, -73.8589088)",EAST 229 STREET                 ,WHITE PLAINS ROAD               ,,1,0,1,0,0,0,0,0,Unspecified,,,,,343328,PASSENGER VEHICLE,,,,,2014-05-30,2014,5,4,19,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0.3,60
55920,11/24/2017,2018-03-24 11:05:00,,,40.601948,-73.99382,"(40.601948, -73.99382)",86 STREET                       ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3796415,PASSENGER VEHICLE,,,,,2017-11-24,2017,11,4,11,0,0,1,0,0,1,0,0,1,0,0,1,1,1,6,2,0,0.3,60
715667,12/15/2014,2018-03-24 13:27:00,BROOKLYN,11234.0,40.6344828,-73.9188516,"(40.6344828, -73.9188516)",GLENWOOD ROAD                   ,RALPH AVENUE                    ,,1,0,1,0,0,0,0,0,Driver Inexperience,,,,,3137241,SPORT UTILITY / STATION WAGON,,,,,2014-12-15,2014,12,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0.3,60
508969,11/30/2015,2018-03-24 17:45:00,BROOKLYN,11208.0,40.677700200000004,-73.8740363,"(40.6777002, -73.8740363)",LIBERTY AVENUE                  ,CHESTNUT STREET                 ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,3344664,BUS,PASSENGER VEHICLE,,,,2015-11-30,2015,11,0,17,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4,2,0,0.3,60
102253,09/15/2017,2018-03-24 09:25:00,,,40.608383,-73.95917,"(40.608383, -73.95917)",KINGS HIGHWAY                   ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3751765,PASSENGER VEHICLE,,,,,2017-09-15,2017,9,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0.3,60
224702,03/07/2017,2018-03-24 11:20:00,BROOKLYN,11222.0,40.727383,-73.95183,"(40.727383, -73.95183)",MESEROLE AVENUE                 ,LEONARD STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3627952,SPORT UTILITY / STATION WAGON,,,,,2017-03-07,2017,3,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0.3,60
249181,01/23/2017,2018-03-24 17:43:00,MANHATTAN,10034.0,40.864605,-73.92325,"(40.864605, -73.92325)",,,150       SHERMAN AVENUE                ,0,1,0,1,0,0,0,0,Unspecified,,,,,3603741,SPORT UTILITY / STATION WAGON,,,,,2017-01-23,2017,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,60
183573,05/13/2017,2018-03-24 02:40:00,BROOKLYN,11207.0,40.666717999999996,-73.89161999999999,"(40.666718, -73.89162)",DUMONT AVENUE                   ,WYONA STREET,,2,0,1,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3668492,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,2017-05-13,2017,5,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,4,0,0.3,60
768036,09/16/2014,2018-03-24 00:15:00,QUEENS,11375.0,40.7223073,-73.84413459999999,"(40.7223073, -73.8441346)",70 ROAD                         ,108 STREET                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,1025216,PASSENGER VEHICLE,,,,,2014-09-16,2014,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0.3,60
96623,09/23/2017,2018-03-24 00:23:00,,,40.734190000000005,-73.85025,"(40.73419, -73.85025)",108 STREET                      ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3755371,,,,,,2017-09-23,2017,9,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0.3,60
78869,10/21/2017,2018-03-24 23:00:00,,,40.613274,-73.98212,"(40.613274, -73.98212)",BAY PARKWAY                     ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3773902,BICYCLE,PASSENGER VEHICLE,,,,2017-10-21,2017,10,5,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0.3,60
781242,08/25/2014,2018-03-24 16:50:00,BROOKLYN,11209.0,40.620847499999996,-74.0267714,"(40.6208475, -74.0267714)",87 STREET                       ,5 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,1013980,SPORT UTILITY / STATION WAGON,BICYCLE,SPORT UTILITY / STATION WAGON,,,2014-08-25,2014,8,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0.3,60
438598,03/30/2016,2018-03-24 09:50:00,QUEENS,11106.0,40.7636675,-73.9220478,"(40.7636675, -73.9220478)",                                ,                                ,32-89 31ST AVE                          ,1,0,1,0,0,0,0,0,,,,,,3428867,PASSENGER VEHICLE,,,,,2016-03-30,2016,3,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0.3,60
442384,03/23/2016,2018-03-24 17:50:00,BROOKLYN,11209.0,40.6321675,-74.02452059999999,"(40.6321675, -74.0245206)",73 STREET                       ,4 AVENUE                        ,                                        ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3416697,PASSENGER VEHICLE,,,,,2016-03-23,2016,3,2,17,0,1,1,0,0,1,0,0,1,0,1,1,0,0,6,2,0,0.3,60
156789,06/21/2017,2018-03-24 18:05:00,BRONX,10467.0,40.87245,-73.878075,"(40.87245, -73.878075)",HULL AVENUE                     ,EAST 204 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3698493,,,,,,2017-06-21,2017,6,2,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0.3,60
464748,02/12/2016,2018-03-24 12:00:00,BRONX,10463.0,40.8777065,-73.90565620000001,"(40.8777065, -73.9056562)",BROADWAY                        ,KIMBERLY PLACE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3387907,UNKNOWN,,,,,2016-02-12,2016,2,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0.3,60
262698,12/30/2016,2018-03-24 15:00:00,BRONX,10467.0,40.8654483,-73.86634129999999,"(40.8654483, -73.8663413)",ALLERTON AVENUE                 ,CRUGER AVENUE,,1,0,1,0,0,0,0,0,Other Vehicular,,,,,3590852,PASSENGER VEHICLE,,,,,2016-12-30,2016,12,4,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0.3,60
432908,04/07/2016,2018-03-24 11:10:00,QUEENS,11419.0,40.6870995,-73.8246088,"(40.6870995, -73.8246088)",                                ,                                ,103-48 LEFFERTS BOULEVARD               ,1,0,1,0,0,0,0,0,Unspecified,,,,,3424665,PASSENGER VEHICLE,,,,,2016-04-07,2016,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.3,60
65110,11/11/2017,2018-03-24 09:20:00,,,40.588066,-73.95342,"(40.588066, -73.95342)",EAST 16 STREET                  ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3788028,SPORT UTILITY / STATION WAGON,,,,,2017-11-11,2017,11,5,9,0,0,1,1,0,1,0,0,1,0,1,1,0,0,6,2,0,0.3,60
505584,12/05/2015,2018-03-24 16:50:00,QUEENS,11377.0,40.754279100000005,-73.9090109,"(40.7542791, -73.9090109)",BROADWAY                        ,51 STREET                       ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3349435,PASSENGER VEHICLE,BICYCLE,,,,2015-12-05,2015,12,5,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0.3,60
821800,06/15/2014,2018-03-24 16:15:00,BRONX,10467.0,40.8785453,-73.8657798,"(40.8785453, -73.8657798)",WHITE PLAINS ROAD               ,EAST 212 STREET                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,351868,BUS,,,,,2014-06-15,2014,6,6,16,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4,2,0,0.3,60
422683,04/23/2016,2018-03-24 17:30:00,BRONX,10472.0,40.8292339,-73.8755055,"(40.8292339, -73.8755055)",WESTCHESTER AVENUE              ,STRATFORD AVENUE                ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3431677,PASSENGER VEHICLE,,,,,2016-04-23,2016,4,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0.3,60
283958,11/26/2016,2018-03-24 14:11:00,BROOKLYN,11229.0,40.5983037,-73.9414808,"(40.5983037, -73.9414808)",NOSTRAND AVENUE                 ,AVENUE V,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3568518,PASSENGER VEHICLE,,,,,2016-11-26,2016,11,5,14,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,4,0,0.3,60
260964,01/03/2017,2018-03-24 23:10:00,BRONX,10462.0,40.8342723,-73.8537378,"(40.8342723, -73.8537378)",,,1304      UNIONPORT ROAD                ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3592373,SPORT UTILITY / STATION WAGON,,,,,2017-01-03,2017,1,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0.3,60
230920,02/25/2017,2018-03-24 03:04:00,,,40.751957,-73.93475,"(40.751957, -73.93475)",40 AVENUE                       ,,,1,0,0,0,1,0,0,0,Unspecified,,,,,3622042,BICYCLE,,,,,2017-02-25,2017,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.3,60
443381,03/21/2016,2018-03-24 12:57:00,BROOKLYN,11235.0,40.5793927,-73.9629818,"(40.5793927, -73.9629818)",                                ,                                ,502 OCEANVIEW AVENUE                    ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3414513,PASSENGER VEHICLE,BICYCLE,,,,2016-03-21,2016,3,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0.3,60
1106060,01/23/2013,2018-03-24 14:25:00,BRONX,10472.0,40.8329865,-73.8615642,"(40.8329865, -73.8615642)",VIRGINIA AVENUE                 ,WESTCHESTER AVENUE              ,,1,0,1,0,0,0,0,0,Unspecified,,,,,82218,PASSENGER VEHICLE,,,,,2013-01-23,2013,1,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0.3,60
416464,05/04/2016,2018-03-24 00:47:00,BROOKLYN,11204.0,40.621671,-73.99125740000001,"(40.621671, -73.9912574)",63 STREET                       ,17 AVENUE                       ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3434761,PASSENGER VEHICLE,,,,,2016-05-04,2016,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,60
303996,10/26/2016,2018-03-24 00:10:00,BRONX,10460.0,40.8370652,-73.8868204,"(40.8370652, -73.8868204)",EAST 174 STREET                 ,HOE AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3547497,PASSENGER VEHICLE,,,,,2016-10-26,2016,10,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0.3,60
445558,03/17/2016,2018-03-24 11:00:00,QUEENS,11691.0,40.604782799999995,-73.7539979,"(40.6047828, -73.7539979)",BEACH 22 STREET                 ,MOTT AVENUE                     ,                                        ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3422030,PASSENGER VEHICLE,,,,,2016-03-17,2016,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,60
606338,06/25/2015,2018-03-24 17:45:00,BRONX,10473.0,40.8227751,-73.8584457,"(40.8227751, -73.8584457)",TURNBULL AVENUE                 ,WHITE PLAINS ROAD               ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3247593,SPORT UTILITY / STATION WAGON,,,,,2015-06-25,2015,6,3,17,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0.3,60
63187,11/14/2017,2018-03-24 08:14:00,,,40.691666,-73.76239,"(40.691666, -73.76239)",LINDEN BOULEVARD                ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3790466,SPORT UTILITY / STATION WAGON,,,,,2017-11-14,2017,11,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0.3,60
187362,05/07/2017,2018-03-24 16:28:00,BRONX,10461.0,40.84336,-73.845184,"(40.84336, -73.845184)",WILLIAMSBRIDGE ROAD             ,SAINT RAYMOND AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3665691,PASSENGER VEHICLE,,,,,2017-05-07,2017,5,6,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0.3,60
434251,04/05/2016,2018-03-24 13:46:00,BROOKLYN,11224.0,40.5767433,-73.9837109,"(40.5767433, -73.9837109)",MERMAID AVENUE                  ,WEST 16 STREET                  ,                                        ,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3414596,PASSENGER VEHICLE,,,,,2016-04-05,2016,4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,60
317282,10/06/2016,2018-03-24 06:10:00,BRONX,10462.0,40.8560986,-73.8676253,"(40.8560986, -73.8676253)",,,2190      WHITE PLAINS ROAD             ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3534438,SPORT UTILITY / STATION WAGON,BICYCLE,,,,2016-10-06,2016,10,3,6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0.3,60
